sample_id,PCB1,PCB2,PCB3,PCB4,PCB5,PCB6,PCB7,PCB8,PCB9,PCB10,PCB11,PCB12.13,PCB14,PCB15,PCB16,PCB17,PCB18.30,PCB19,PCB20.28,PCB21.33,PCB22,PCB23,PCB24,PCB25,PCB26.29,PCB27,PCB31,PCB32,PCB34,PCB35,PCB36,PCB37,PCB38,PCB39,PCB40.71,PCB41,PCB42,PCB43,PCB44.47.65,PCB45,PCB46,PCB48,PCB49.69,PCB50.53,PCB51,PCB52,PCB54,PCB55,PCB56,PCB57,PCB58,PCB59.62.75,PCB60,PCB61.70.74.76,PCB63,PCB64,PCB66,PCB67,PCB68,PCB72,PCB73,PCB77,PCB78,PCB79,PCB80,PCB81,PCB82,PCB83,PCB84,PCB85.116,PCB86.97.109.119,PCB87.125,PCB88,PCB89,PCB90.101.113,PCB91,PCB92,PCB93.100,PCB94,PCB95,PCB96,PCB98,PCB99,PCB102,PCB103,PCB104,PCB105,PCB106,PCB107,PCB108.124,PCB110,PCB111,PCB112,PCB114,PCB115,PCB117,PCB118,PCB120,PCB121,PCB122,PCB123,PCB126,PCB127,PCB128.166,PCB129.138.163,PCB130,PCB131,PCB132,PCB133,PCB134,PCB135.151,PCB136,PCB137,PCB139.140,PCB141,PCB142,PCB143,PCB144,PCB145,PCB146,PCB147.149,PCB148,PCB150,PCB152,PCB153.168,PCB154,PCB155,PCB156.157,PCB158,PCB159,PCB160,PCB161,PCB162,PCB164,PCB165,PCB167,PCB169,PCB170,PCB171.173,PCB172,PCB174,PCB175,PCB176,PCB177,PCB178,PCB179,PCB180.193,PCB181,PCB182,PCB183,PCB184,PCB185,PCB186,PCB187,PCB188,PCB189,PCB190,PCB191,PCB192,PCB194,PCB195,PCB196,PCB197,PCB198.199,PCB200,PCB201,PCB202,PCB203,PCB205,PCB206,PCB207,PCB208,PCB209,tPCB
S614,30.54375623,3.056964565,15.68927698,20.40069829,1.800040978,12.80817086,3.621518071,51.70339639,4.569384195,1.292035241,0.419022997,3.885550143,0.015603256,18.03255777,8.397256652,9.649857039,21.46980947,2.100749676,31.05280966,19.36332101,10.98928305,0.015423367,0.453382406,2.6587707,5.218092808,1.414591774,57.54878274,6.099056674,0.04280342,0.671368598,0.005582421,0.024817792,0.142913556,0.010696918,70.59589499,2.678719743,36.61764946,0.296835698,538.7629109,8.510842062,3.376959855,17.27172789,318.2299109,25.38446166,1.655884413,1900.493778,0.048636156,0.079465723,102.602216,0.046992992,0.016979325,4.440450349,47.91615834,1630.682658,11.87287684,191.9441273,351.5683621,1.017080852,0.013965076,0.09608168,0.621497206,0.049257904,0.022369296,0.086395759,0.02113771,0.043071259,203.3243586,62.17661169,428.8675369,240.1219577,481.5115103,718.2603251,9.100151695,7.934578511,2011.65899,185.7935408,356.290472,5.473970191,4.201485655,1594.806378,6.759385531,0.107382818,778.8236972,30.37643321,8.906874016,0.012007468,673.4706584,0.048246466,89.85923527,70.35918562,1799.495332,0.030628378,0.082722752,33.03115084,2.329268257,29.00559012,1729.436907,0.020826957,0.011102593,18.86423953,22.16962854,0.025093053,0.084051874,151.8278503,1033.075561,67.03657335,23.37444366,356.1490303,11.40010365,65.76080871,216.7450964,114.6618512,75.0542465,25.68417144,142.2880171,0.066153038,2.112277601,50.81899487,0.270071779,99.02996688,643.3903304,0.714025405,0.930036061,1.141339015,680.8342694,7.493360956,0.007635834,114.6872657,116.4694744,0.062943077,0.024377347,0.006544645,2.676618976,48.91630315,0.010912079,37.72281678,0.01564107,36.15564626,19.13079434,6.068768184,27.74802748,0.961395824,6.563376926,19.34149656,5.616868664,12.37498806,50.65021075,1.837875231,0.529883781,22.94481545,0.097829802,2.312292692,0.004840068,26.35923161,0.122757778,1.615500116,6.386320859,1.697665715,0.005403946,1.570751058,0.830633505,0.846759099,0.039341736,1.589410165,0.103187584,0.095112726,0.086977916,1.132684616,0.115903982,0.218756887,0.039342191,0.00949359,0.026942285,21560.75462
S618,25.51193014,5.210551619,28.2679672,12.64627832,2.875478301,12.58217025,3.782270855,46.39506759,3.984411116,1.022943237,2.565090784,8.485349046,0.003345468,23.40385008,6.586379092,5.138980738,10.55067126,0.923908911,18.57772084,14.22900667,8.473515873,0.031305933,0.256766037,1.93316345,3.085638676,0.859486899,20.48206786,3.705188482,0.02466215,0.620651883,0.00343365,7.280045822,0.672821252,0.007385142,42.24797453,4.018132145,16.02405935,0.907379252,197.0171113,5.058785309,2.21125092,7.109946621,65.84962842,6.419186524,0.571430622,396.724877,0.008793442,0.889881963,192.0633657,0.016956379,0.042133493,3.480397325,79.07130787,1407.285825,8.187508308,76.1573366,286.3774415,2.49498611,0.011920806,0.016103757,0.077585834,20.73886261,0.046953571,13.12218068,0.039946647,0.137235679,2040.660341,404.6675084,1839.32474,1484.290055,2867.705393,5069.084352,1.460737366,41.90806296,7508.37802,418.9024306,1251.668238,6.380655924,6.589570303,3873.438378,10.2439979,1.301493241,2517.510281,56.3663352,6.033937446,0.023880675,9214.112324,0.169537642,1047.156346,803.9995243,15820.44725,0.313685485,0.573678228,438.2749039,86.75458983,181.1881908,20289.99051,0.334119855,0.013288584,249.3501924,244.776864,0.115423065,0.613799005,2614.503123,18782.33365,1237.720739,350.3902755,6319.752142,198.0103632,1053.049063,2968.492406,1177.918973,1325.215777,311.9109903,2663.665815,0.368947846,38.03756388,609.3709158,3.524829978,1725.01245,9132.242859,4.631831145,5.064114529,7.881742225,11239.83053,61.85926025,0.004279148,1660.507163,2059.628489,0.297506166,0.411948395,0.133186538,46.72107233,993.8567148,0.054953358,582.3135848,0.024906112,456.8765478,360.9080107,101.1384143,613.3436921,47.81094626,134.1553981,400.3069099,126.5773005,262.3681932,809.6587804,39.97607231,9.965629298,506.4250104,1.142038046,46.01880324,1.310276488,600.1288572,1.0374374,9.891563086,81.32445004,24.04145779,0.011027085,7.043104401,8.363872302,13.69736656,1.333351336,21.83071996,6.600231738,6.883848405,7.426663273,14.86519056,0.087839056,0.638163926,0.456928761,0.567054587,0.039816066,152797.7217
S645,25.69472413,4.299040627,20.68439218,10.14669722,1.70584099,7.482137795,2.910447538,26.91118528,3.033589649,0.895762159,1.362254561,3.450302128,0.003634026,8.795251218,4.711510954,3.399506943,7.818354427,0.888325522,13.09831627,9.93047519,6.05385512,0.004426502,0.172205512,1.081886347,1.981863895,0.5859345,15.53394462,2.879521702,0.008966841,0.076587993,0.004369509,2.587914515,0.093774515,0.014097001,27.63546945,3.499086725,14.88607595,0.16363993,130.2630213,4.092687991,1.427765902,8.105051193,59.65128177,5.929192636,0.29224001,307.5176468,0.008707115,0.065233452,32.97765343,0.061769787,0.020448235,2.456455926,15.60340307,312.5382573,3.446613568,53.55167921,77.98757429,0.644476013,0.020090857,0.016573503,0.442901455,0.957977603,0.025551842,2.606125679,0.01447238,0.056720162,137.6513708,44.30460995,259.2735028,136.9649833,285.1523273,435.0247093,0.25658579,8.006458463,961.6570956,99.86656442,190.1766464,2.739294273,2.354901019,855.2075943,4.255898523,0.159403696,348.9258603,15.92373007,3.113273704,0.02234679,466.4394791,0.037666492,56.38515132,45.59975618,1136.826391,0.026975328,0.053675928,22.67126151,3.837614108,21.14850565,991.0899218,0.073329591,0.035959029,14.51316413,13.59946271,0.025161578,0.300196727,238.9744034,1476.540146,100.0633595,26.64334377,461.3777521,15.55842972,83.98839099,246.7915737,120.1700278,94.93357524,24.23740428,206.3047175,0.121855113,2.833569615,51.77203435,0.17244641,127.0459283,694.553863,0.220337182,0.915124795,1.304191854,819.2828686,5.819869189,0.003683011,244.1513416,162.872303,0.132425001,0.047472404,0.030613069,5.651012377,85.3115014,0.024683425,70.2638388,0.032346952,144.1609866,46.49498782,22.19067191,81.89755086,5.34981381,12.2497219,54.00480966,14.50313301,25.63285456,188.8904637,3.224345292,0.951155769,53.91788163,0.153691578,5.011645718,0.020419298,67.44271738,0.086271786,9.009567323,26.75198584,5.941612757,0.007311375,12.94858476,3.844298165,5.048403103,0.093822641,8.966471409,0.473236509,0.750270513,0.68277716,5.810213985,0.116942355,2.118563977,0.198593394,0.202964595,0.20576795,13996.46871
S617,19.14306089,4.015220385,21.45821045,10.02454562,2.107098642,9.548081271,3.044692004,34.89062137,3.367927066,0.699966255,1.952259651,6.928449233,0.002772121,18.33864563,4.78373366,3.780504047,8.116963019,0.914989501,14.43764768,10.1304723,6.347451963,0.034883893,0.213651745,1.439607422,2.565196855,0.716748966,15.24749235,2.894047807,0.016225001,0.414819603,0.019306667,0.01695551,0.250712092,0.006891293,22.19879418,2.394347039,10.10548294,0.771209334,106.8739795,2.697430496,1.522237357,5.866043924,46.52849572,4.480881888,0.562249639,270.9202462,0.007059187,0.842474106,53.52768114,0.012591898,0.016571172,2.357922931,23.2609338,414.0834611,3.39008115,41.25552094,95.33718785,1.240229751,0.011537698,0.028651167,0.209021513,9.180239889,0.045102837,7.208112423,0.011392188,0.044143946,699.7457959,123.2962152,451.6350412,437.1610424,849.959007,1465.310386,0.262069262,11.80544941,1829.641435,109.0596467,324.4616289,2.317017357,2.003952643,1015.196757,3.401044609,0.742183367,617.7601419,15.62818421,2.72434435,0.007957778,4364.461811,0.163035907,421.5229329,329.3319867,4728.887596,0.024469956,0.080240581,175.3419337,8.165370407,45.64136323,8433.074912,0.032237773,0.006215938,106.2743832,98.90879,0.422577899,0.314642229,1666.633854,10888.3711,719.2362116,154.6661977,3151.372394,91.16886241,446.2651535,1080.992139,401.8399743,726.210726,120.7415436,1421.275061,1.463663377,19.61782894,224.3889069,1.393821295,823.7390024,3746.231472,1.467599322,1.561001019,2.833442026,5723.887197,19.52143351,0.007170363,1138.327052,1202.930312,1.061113667,0.269550346,0.144678637,32.0658756,587.068466,0.452934733,386.0368945,0.096401595,324.3886471,225.7215532,68.58440772,390.5406986,26.714107,66.0762398,262.0277151,70.56013462,122.0393893,544.8356045,23.34198621,5.719360278,293.2923007,0.470922447,23.55846967,0.593627826,348.3847933,0.132486749,7.718887466,56.28782987,16.31160194,0.017669782,5.790739179,5.483588165,9.78857543,2.031585657,15.92450189,4.574725715,3.936192244,4.300198855,10.4943342,0.25647052,0.405217671,0.275611394,0.447116984,0.060319109,65734.06161
S658,18.60468094,3.650741932,19.77491845,10.0767239,2.453928945,9.564598107,3.076573704,34.14951588,3.181165502,0.63944413,9.474215098,7.527972174,0.000952924,20.40028974,6.260924415,4.745848695,9.727205856,1.014860908,18.30633073,13.76522846,8.811170554,0.006361627,0.194813788,1.849433667,3.326484994,0.753440162,19.05465996,3.523011939,0.006509545,0.453893292,0.003227468,0.006802629,0.06968366,0.013824093,22.91193426,2.4416471,11.66487411,0.999787662,105.7379105,4.039012121,1.495811886,5.868612278,45.7034747,5.041730787,0.625671041,265.4658131,0.007757562,0.24808381,44.70857652,0.019508228,0.016674108,2.411387998,20.48513671,382.4449835,3.17242358,43.3463429,93.81560513,0.863727988,0.02026381,0.05671214,0.11732238,7.366533312,0.03660167,3.898119828,0.011453205,0.050961232,388.3382755,65.48602024,277.413825,220.3325211,405.5001295,749.8497131,0.492014824,7.330512358,1069.413262,75.89418572,195.4974774,1.436368005,1.528607797,699.3338816,3.077149141,0.05567266,390.9968831,11.04875387,2.391796229,0.007914788,4025.43191,0.073969748,269.8297879,205.3290955,2385.627277,0.035064372,0.054921092,130.6410046,11.25774081,24.372245,5753.773965,0.059213646,0.009587875,84.24688371,61.60466725,0.510630385,0.270506517,2055.694548,10805.54522,664.7359015,98.18174212,2392.20248,63.05272818,277.7540148,562.9070947,211.4889672,633.9885756,67.09874822,1197.817786,0.051412946,9.329197603,120.6011136,0.448794377,606.3255442,2223.675802,0.680128683,0.941109392,1.286147746,4428.426974,9.273251169,0.003396943,1733.011969,1176.75787,0.241463885,0.215264413,0.049736553,39.76713009,580.2071987,0.098567945,519.1335146,0.051946691,555.3782459,275.0324173,94.16784188,453.5462222,24.76373176,45.83265214,315.5660804,60.73165727,82.05548768,808.7886304,24.90152392,5.054378255,291.1837194,0.159231748,27.94672309,0.316349121,333.3572196,0.240777892,14.92803505,95.58823704,24.90266321,0.012676872,11.36071263,10.66177903,15.52324335,1.825821498,24.75473926,5.479233842,4.13507268,4.353805573,17.03701093,0.706431368,0.867686347,0.451843106,0.7756751,0.065969545,52941.6162
S660,60.57347763,7.723420925,37.86395754,28.53275086,3.352040223,16.81469988,5.992295091,59.46879206,6.851146739,2.103361816,8.052713113,8.247784275,0.002575517,22.85038749,12.42013785,10.37656054,23.94710535,2.892143079,30.2812459,24.33295139,15.63880804,0.057459724,0.418768429,2.917366732,5.818938037,1.816087858,36.74626531,7.170999935,0.115345786,1.817342169,0.005996463,31.66786613,0.032571022,0.007535255,296.2975241,14.24473672,99.87439688,2.155586843,1556.308046,14.28186264,5.892822196,30.23002595,346.5338693,22.8143393,1.500983595,2663.781256,0.007144643,7.402786628,1456.56872,0.761059191,0.130812924,13.84872216,579.9589363,14643.7339,80.06475413,570.0524953,2836.79222,7.089418693,0.015974539,1.107063907,0.097864999,85.90341789,0.023901404,0.294058681,0.111251041,1.010222031,11143.20015,2762.449552,14275.37973,9921.715817,21757.67584,32121.70593,13.35920617,321.8839719,66881.23113,3986.806819,12060.99805,62.63726977,59.72264258,35776.95229,65.58424781,4.893955573,22354.11591,466.3360259,54.7731023,0.01595467,34696.20218,1.587868695,4762.302718,3820.038187,97805.08138,1.00055342,6.941673142,1844.30349,252.9562948,1449.168414,93694.93275,0.705675861,0.038495115,1024.381095,1014.892666,3.635067497,0.967798068,8699.329584,74855.74887,4926.063496,1840.092573,31680.47962,1001.571884,5834.759852,19486.81205,8803.814038,5406.767913,1898.592494,11218.3459,18.14303206,203.846645,3907.23572,32.36303237,8303.166875,55411.95168,41.07697853,43.76056064,72.70233825,51616.2314,467.3179216,0.06403887,4820.187572,7529.372462,21.03127061,98.46753178,0.654426478,152.6784817,3622.99412,0.406741365,1759.336024,0.186599291,1359.854252,1203.875398,322.9736519,2287.402481,186.8260656,660.832267,1442.925489,554.6313655,1417.241423,2482.139119,132.3557361,38.04793682,1922.042575,7.031165752,169.4610481,5.357396584,2395.538422,6.459496826,29.22519126,247.8169792,71.87960595,0.02138977,25.70245323,27.13604556,44.56756805,9.757955219,78.3827427,25.66544505,26.39015878,30.32324236,51.2215655,1.416502927,2.397107509,1.086425689,2.046779772,0.258191745,831332.2193
S661,68.65695488,7.966556425,33.33472815,14.69325658,2.771211281,12.82967045,4.987232154,43.21807386,5.266103069,1.27242696,1.542296814,2.995907686,0.003139126,7.383360811,8.254647603,6.035243604,13.04723646,1.196130254,11.53908008,9.493118298,5.669359538,0.019178417,0.32344755,1.219843849,2.360264287,1.213888129,12.99116075,4.838067708,0.009698886,0.224404657,0.003226972,2.730667277,0.210001235,0.006832716,18.66776826,2.818122363,11.53591508,0.775132367,106.2224298,6.269628247,2.060616669,6.891562697,53.53944486,7.172555393,0.73081168,296.412342,0.018779429,0.121830491,17.55986184,0.023251992,0.014372162,2.10131054,8.393235514,182.0248569,1.831096221,34.99421281,41.6689535,0.52996678,0.044391634,0.018049998,0.233356814,0.983324316,0.019093452,0.009677112,0.008677768,0.025056768,73.18832305,25.817497,154.7635087,65.72523391,155.418322,204.7257351,0.584173624,4.278225953,512.8150477,64.20637284,107.9946097,1.432220871,1.79769702,540.8214689,3.182929342,0.073001699,192.9460694,9.494773195,2.530362399,0.010774979,205.4839006,0.023038724,25.61236962,19.61101286,544.7048954,0.016031235,0.036152762,10.35467655,1.754949165,11.49065288,447.6991794,0.014532585,0.011325623,6.557720249,5.451721992,0.017474604,0.034747398,83.55230353,592.0595178,42.08034115,12.15056573,210.8737501,6.349139707,39.69713948,119.8761785,64.80973539,42.38471755,12.51324332,82.22426555,0.007740419,1.569580755,25.30613181,0.266508168,53.31110102,328.1495691,0.309486613,0.526536052,0.752552501,339.4930709,3.390534633,0.003516161,54.33119605,62.61354541,0.048562423,0.020418693,0.013297993,1.572186548,32.51259707,0.015065418,19.69228227,0.014413496,18.25198265,14.20140217,4.23806159,25.42617424,1.760484316,5.278927008,16.06447961,5.067344783,10.01305512,34.9011481,1.281426495,0.442725928,18.58474776,0.088504018,1.784246202,0.030600821,22.25402824,0.031041745,0.311772956,3.48087786,1.084163738,0.004727214,0.324466824,0.420326187,0.802371479,0.08775771,1.285503019,0.269322133,0.303056759,0.364031627,0.6605113,0.032881351,0.14077863,0.057337555,0.047746693,0.046315226,6914.621951
S632,2.209398441,0.347318853,1.118949078,1.352206747,0.385456633,0.872516763,0.399087376,3.166573454,0.364053345,0.124814967,1.962273977,0.60112146,0.003661026,1.561440189,0.643873558,0.596629756,1.365770123,0.123006802,2.101945091,1.391225974,0.902878308,0.004830767,0.039571615,0.207076909,0.380871344,0.090146693,2.297493147,0.528274185,0.004933733,0.010853343,0.004741072,0.685389603,0.018051477,0.005175016,1.59245518,0.044819327,0.800543183,0.021577085,10.25028964,0.146136577,0.021086967,0.294605146,5.719900019,0.686751365,0.050777344,28.27944904,0.010582525,0.014251578,2.038447984,0.014015965,0.013445926,0.038217359,0.989400445,27.18523457,0.028790603,3.641933445,6.44717816,0.012671886,0.012965398,0.013164844,0.011820244,0.029410092,0.032782389,0.044184018,0.011950915,0.017517495,5.524579579,0.863368097,9.308004396,4.371269281,11.10048593,14.6473017,0.027218632,0.05816205,34.59709722,4.261823387,6.115610939,0.065637848,0.024878223,29.42140755,0.018233624,0.024897206,12.15116461,0.613593602,0.179374285,0.036467841,19.86250435,0.039536284,1.705760796,1.924921266,36.19301319,0.01589907,0.042683181,0.92133221,0.155371462,0.443008182,38.09486078,0.017846638,0.014731426,0.189315374,0.482766137,0.035975301,0.02090222,6.914891164,36.57343135,2.748566139,0.776102689,12.77411183,0.279701414,2.070267386,5.71920764,3.062536977,2.658237398,0.701484907,5.299534079,0.008797683,0.185469896,1.518826463,0.012782564,2.760324418,17.82072528,0.006789327,0.004116492,0.004691801,20.2170542,0.171521578,0.003666306,4.788605829,4.17556809,0.004875752,0.009366241,0.022643554,0.00493207,2.088407991,0.004720947,1.491411733,0.008675735,2.338363515,1.375716236,0.340943365,1.84896129,0.053414958,0.140906756,1.448695957,0.256303132,0.718497688,3.338303215,0.021218315,0.052285081,1.405573803,0.006103186,0.022070954,0.006896623,1.705471031,0.047139245,0.052733955,0.228332895,0.036722636,0.015072835,0.123011237,0.060970562,0.081684536,0.054062699,0.058881866,0.022343479,0.020139402,0.010123912,0.07857442,0.039822716,0.044726091,0.026536025,0.025317887,0.019099862,498.9760397
S622,5.689024239,1.057582992,4.355088361,2.816521912,0.757023609,2.26687862,0.65477564,8.008962815,0.765710155,0.185531138,3.132601532,1.154343701,0.00692786,3.382970794,2.439438535,1.718546383,3.948662179,0.505712266,4.585733384,3.636806967,2.557263808,0.017752014,0.054624929,0.353524256,0.928290111,0.370387507,6.368107543,1.338350259,0.013843607,0.202552977,0.004486952,2.136397313,0.004137606,0,11.67603241,1.294319806,6.775653142,0.06065931,78.12773019,1.625813689,0.525186112,3.161768405,34.25102481,3.696509562,0.909565633,230.2771868,0.010058652,0.01816313,14.62926011,0.020945226,0.018448589,0.807819852,7.072006584,194.9702177,1.696167908,28.17485868,40.91851435,0.237241578,0.014061866,0.020794142,0.065823488,1.687981479,0.017627098,0.014209293,0.011534873,0.022532602,38.56164263,20.754346,112.8377698,46.21246512,100.580213,133.5127557,0.081641094,2.521650329,397.7557265,45.9969885,78.63042164,1.180751327,1.084262527,382.054176,2.113086308,0.245005853,145.3010945,7.083524481,1.963384962,0.013221903,64.12422263,0.017869286,13.98140536,11.22337537,330.1789126,0.020979925,0.036906458,4.938626057,2.073852305,6.833186091,220.8668284,0.015193696,0.014968913,2.757963498,3.386303987,0.014119545,0.016848042,12.32250493,122.6109134,10.20178576,5.421988397,71.72314708,3.210364277,18.28774913,67.2155472,42.70672055,12.28507084,7.702043767,23.42727036,0.107074718,0.677720128,14.20092634,0.25783306,19.47309869,158.4051771,0.187357507,0.392281031,0.436062748,111.7403217,2.186105672,0.004859257,4.796058293,14.19564684,0.027463997,0.022160211,0.021883082,0.061218947,6.989334655,0.023848434,2.225273827,0.012822982,0.594965071,1.329731767,0.074411,3.185698623,0.362720264,1.439977279,1.808853968,1.25254513,3.191940143,2.224075926,0.064846877,0.00783992,3.052896589,0.01104672,0.028973863,0.006077056,3.978105418,0.010627693,0.041603241,0.043585764,0.03991328,0.006591007,0.066717286,0.055880782,0.031587896,0.02073451,0.074079467,0.042148971,0.057334687,0.028933764,0.014920825,0.012216057,0.062557412,0.087308509,0.035417773,0.017490191,3664.137959
S623,13.94097829,2.803647521,14.58558754,11.87257512,1.83342923,8.731102665,2.370427507,30.44322573,2.921785873,0.847512058,2.845579242,4.919469506,0.003659373,15.96691268,42.94714575,27.2561161,81.9032908,8.691200373,89.08542259,80.6540847,50.64120545,0.179326759,1.157917947,9.737196684,18.64870785,5.808119799,206.6829184,22.51214412,0.279710574,4.542028991,0.02492687,91.63706117,0.126200414,0.019881673,1110.445276,43.38915604,538.2461864,41.03999533,9376.464369,113.9767525,49.58048611,252.1981714,4088.757206,369.5107466,16.95182726,30918.85844,0.307502297,0.623536052,1672.181353,0.11263924,0.02274809,64.75336354,752.2170951,27227.90378,199.4187702,2991.435677,4883.888962,9.074349141,0.061740271,4.384013788,5.492377846,108.325588,0.046396638,0.690093011,0.12493757,0.245909942,6107.203604,2368.764939,16662.59356,6944.958158,16046.67295,21295.45089,36.43461053,359.5232239,63995.67328,7401.16571,12651.93081,175.8387555,149.7759052,59938.16722,258.7363178,13.51838753,22640.35408,972.0754469,239.0819298,0.408976456,12796.45619,0.340576456,2061.124882,1705.857773,54634.09315,0.236626807,2.689855159,796.2902895,3.98541465,1230.527385,38083.94299,4.295209618,0.118595362,426.0080412,483.4931649,0.142972871,0.487568436,2756.554725,23156.36206,1646.392602,775.1604372,11444.2494,377.2382183,2507.44818,9450.923287,6011.85482,1847.223967,947.387275,3814.612455,8.690979046,109.5378166,1917.949282,25.35075229,2887.65045,23686.61652,26.17685255,43.85362447,65.66389567,17781.92263,274.8053982,0.036316894,1363.857817,2450.924348,9.955601281,1.678470448,0.153596979,46.82753486,1192.420675,1.561659061,520.4268286,0.107650223,342.1726006,336.136833,82.11244219,618.0000898,52.11141874,227.1582862,386.5311586,152.9950323,497.1934282,633.5591922,39.84317923,12.20471026,544.0265149,3.130602929,56.04671068,2.092095212,674.4295742,2.711539349,6.971705926,62.77856645,18.95799347,0.014964587,5.049287763,6.369218504,10.45540798,2.760325372,16.8025267,6.552771385,7.066440535,8.20500755,12.23112008,0.178223374,0.331921222,0.285393367,0.575510951,0.016109828,558165.4034
S633,1.435816166,0.26899619,1.090802467,0.649621639,0.262001634,0.577830249,0.211469177,1.948989596,0.225651491,0.024828366,0.712710399,0.407414328,0.006953312,1.37660902,0.354616747,0.394553803,0.96224655,0.079278008,1.357394469,0.905240818,0.528901731,0.008696548,0.017840165,0.118381857,0.225331908,0.048095028,1.510354033,0.269847642,0,0.004961443,0.004396233,0.578259184,0.004053951,0.004804829,1.459107352,0.270962181,0.844714539,0.213862948,9.407456015,0.212567395,0.03515314,0.24949388,5.632940024,0.340089327,0.013747107,29.02720068,0.008546311,0.011574198,2.511624072,0.011418284,0.010806851,0.147341762,1.064455618,30.96283086,0.011690085,3.767145226,7.898222145,0.010179465,0.010782009,0.010955945,0.098537654,0.011620925,0.013406674,0.022907543,0.009627117,0.013889346,6.020390985,2.837608514,11.19349324,6.61948901,12.61760246,16.5644686,0.177927015,0.049440412,43.1815222,4.064749313,7.896886275,0.14914214,0.10432389,32.47440985,0.150110223,0.121553878,16.70034322,0.507993767,0.039192404,0.010577139,20.06280044,0.081870855,2.188620186,2.19970603,44.34161595,0.025947238,0.012000119,0.838756785,0.692327497,0.633403418,42.64273152,0.014725664,0.012679092,0.613582951,0.449035817,0.013817463,0.01698221,7.071233418,42.85942334,3.087842498,0.711818037,15.26812862,0.446157347,2.449968652,8.032224962,3.605326093,3.160718247,0.634886955,6.409040605,0.016713914,0.014125868,1.762583721,0.004272738,3.817795793,20.95189382,0.006676676,0.004058095,0.013859322,24.36614897,0.056215076,0.003590278,4.949119993,4.684601232,0.00473945,0.00911495,0.008730932,0.071224309,2.260711578,0.009149104,1.767120511,0.012417778,1.732326371,0.910979271,0.443335536,1.841622789,0.018956684,0.330434609,1.101945352,0.081367654,0.628042324,2.917121973,0.064392193,0.038924745,1.153369235,0.010969264,0.028770709,0.006034447,1.627555304,0.005276587,0.027541022,0.057706875,0.052844561,0.013089586,0.015977645,0.017843316,0.030259034,0.009931118,0.03548152,0.010093955,0.009153781,0.009238853,0.085758761,0.011702142,0.021636538,0.012941624,0.024499671,0.017560799,559.1499522
S667,76.43080169,9.262204304,49.36120702,52.15209673,2.963494824,18.37877893,6.998016122,63.69066425,8.322104902,3.40569587,2.020984762,2.473114396,0.00516069,7.302872936,6.143426701,7.435884161,17.1068635,3.66690482,5.960207485,3.984731477,1.943357374,0.012189332,0.320901186,0.925915878,1.198246185,1.099009596,6.473501164,3.719224212,0.01267419,0.046360661,0.016431699,0.058052675,0.030304708,0.080815025,1.697791828,0.214546347,0.764388884,0.049389518,10.68414617,0.409086032,0.308494168,0.935447252,7.04523114,2.349377749,0.888932137,42.73207715,0.031578969,0.010691782,0.736108136,0.010547756,0.009982939,0.009722033,0.031719409,9.790226018,0.010798836,3.041119489,2.476039511,0.018806771,0.009959993,0.010120666,0.009102515,0.010734948,0.012384551,0.031741615,0.017786296,0.012830426,0.732910603,0.630788886,5.16265085,0.91868426,2.703478853,3.877794229,0.087015401,0.072536662,13.29706035,2.551870458,2.624440044,0.164110784,0.081631542,22.44778434,0.205552392,0.257599581,4.139499136,0.272476996,0.115002527,0.010345524,2.264896514,0.096093675,0.07215823,0.227977461,9.165777216,0.025379051,0.011737342,0.026044122,0.135433408,0.516277725,5.126724992,0.11522564,0.012401448,0.019359574,0.029280194,0.027029782,0.08305169,0.697769605,4.897138487,0.509745749,0.098561932,1.870013326,0.055114958,0.44869755,1.512834275,1.63652174,0.20742742,0.030302196,0.745026333,0.008775028,0.04449762,0.417464674,0.00448649,0.534145335,3.982612844,0.014021377,0.004261109,0.009701774,2.978951469,0.014756834,0.003769889,0.048871866,0.624769087,0.009953101,0.009570942,0.022919279,0.009971658,0.204103086,0.009606805,0.005301496,0.008692668,0.051455691,0.021039155,0.010848335,0.081503583,0.038964774,0.018523537,0.113250426,0.023892607,0.096517243,0.098991193,0.018907974,0.01600168,0.088100651,0.011273462,0.019712382,0.049614343,0.034847715,0.005422917,0.077838155,0.007413399,0.040732527,0.03363146,0.015876957,0.053192619,0.015034176,0.009868535,0.017628962,0.010030346,0.009096098,0.009180632,0.05681222,0.058141992,0.066701051,0.013298799,0.037763752,0.03914114,548.7318005
