sample_id,1,2,3,4,5,6,7,8,9,10,11,12.13,14,15,16,17,18.3,19,20.28,21.33,22,23,24,25,26.29,27,31,32,34,35,36,37,38,39,40.71,41,42,43,44.47.65,45,46,48,49.69,50.53,51,52,54,55,56,57,58,59.62.75,60,61.70.74.76,63,64,66,67,68,72,73,77,78,79,80,81,82,83,84,85.116,86.97.109.119,87.125,88,89,90.101.113,91,92,93.1,94,95,96,98,99,102,103,104,105,106,107,108.124,110,111,112,114,115,117,118,120,121,122,123,126,127,128.166,129.138.163,130,131,132,133,134,135.151,136,137,139.14,141,142,143,144,145,146,147.149,148,150,152,153.168,154,155,156.157,158,159,160,161,162,164,165,167,169,170,171.173,172,174,175,176,177,178,179,180.193,181,182,183,184,185,186,187,188,189,190,191,192,194,195,196,197,198.199,200,201,202,203,205,206,207,208,209,sum
S781,0.002,0.002,0.003,0.007,0.001,0.005,0.001,0.018,0.002,0.001,0.08,0.003,0,0.009,0.016,0.013,0.032,0.003,0.061,0.044,0.03,0,0.001,0.005,0.013,0.003,0.092,0.011,0,0.006,0,0.044,0,0.002,0.383,0.018,0.182,0.014,2.419,0.02,0.017,0.079,1.077,0.082,0.023,6.8,0,0.016,0.829,0.003,0.133,0.033,0.383,9.424,0.07,0.876,2.092,0.019,0.002,0.005,0.007,0.123,0,0.001,0.042,0,3.759,6,5.875,3.767,7.643,10.432,0.014,0.161,24.804,2.02,4.705,0.052,0.045,17.236,0.062,0.02,6.151,0.301,0.059,0,14.301,0,1.816,1.426,18.502,0.001,0.014,0.728,11.801,0.559,33.869,0.001,0,0.447,0.415,0.019,0,6.781,59.887,3.407,0.988,18.271,0.606,2.815,9.977,4.412,3.394,0.978,7.546,0.019,0.407,1.939,0.02,4.903,27.739,0.02,0.025,0.038,30.57,0.118,0,4.564,5.304,0.001,0.061,0,0.144,2.743,0.022,1.62,0.014,1.381,0.929,0.297,1.774,0.135,0.366,1.109,0.367,0.719,2.404,0.1,0.029,1.327,0.005,0.175,0.004,1.678,0.004,0.039,0.233,0.07,0,0.029,0.021,0.033,0.006,0.052,0.015,0.013,0.015,0.037,0.002,0.005,0.001,0.002,0.003,415.403
S827,0.002,0.002,0.003,0.012,0.002,0.007,0.002,0.028,0.002,0.001,0.084,0.003,0,0.011,0.02,0.017,0.04,0.004,0.064,0.046,0.029,0,0.001,0.006,0.012,0.003,0.08,0.014,0,0.003,0,0.03,0.001,0.002,0.188,0.012,0.093,0.009,1.144,0.014,0.009,0.045,0.516,0.044,0.018,3.197,0,0.008,0.373,0.001,0.07,0.018,0.176,4.324,0.034,0.413,0.959,0.008,0.002,0.002,0.004,0.06,0,0,0.021,0,1.741,2.19,2.762,1.752,3.649,4.891,0.006,0.076,11.777,0.969,2.226,0.03,0.022,8.202,0.031,0.011,3.05,0.14,0.028,0,6.873,0,0.857,0.674,8.808,0,0.004,0.341,5.252,0.265,16.266,0,0,0.211,0.201,0.003,0,3.032,27.513,1.552,0.446,8.328,0.274,1.284,4.529,1.989,1.575,0.442,3.446,0.01,0.182,0.879,0.009,2.244,12.595,0.01,0.011,0.018,14.138,0.065,0,1.991,2.405,0.001,0.024,0.002,0.064,1.249,0.011,0.728,0,0.526,0.405,0.126,0.776,0.063,0.164,0.487,0.166,0.323,1.007,0.045,0.013,0.594,0.003,0.078,0.002,0.753,0.002,0.013,0.093,0.03,0,0.011,0.009,0.015,0.002,0.023,0.002,0.006,0.008,0.017,0.002,0.004,0.001,0.002,0.002,192.425
S571,0.026,0.006,0.021,0.082,0.005,0.038,0.007,0.173,0.011,0.004,0.212,0.01,0,0.063,0.181,0.16,0.392,0.04,0.433,0.265,0.16,0,0.004,0.031,0.071,0.027,0.619,0.116,0,0,0,0,0,0,0.523,0.035,0.3,0.054,4.41,0.203,0.072,0.243,2.639,0.435,0.021,16.596,0.001,0.002,0.276,0.001,0,0.059,0.099,4.627,0.048,1.134,0.845,0.006,0,0.002,0.024,0.007,0,0.007,0,0,0.245,0.36,2.214,0.391,1.078,1.432,0.006,0.065,6.186,1.095,1.431,0.005,0.041,10.967,0.104,0.003,1.782,0.217,0.07,0,0.287,0.001,0.077,0.064,3.379,0,0,0.023,0.024,0.088,1.145,0,0,0.013,0.016,0,0,0.059,0.642,0.043,0.037,0.483,0.016,0.152,0.767,0.663,0.052,0.05,0.148,0,0.005,0.13,0.005,0.118,1.468,0.002,0.007,0.009,0.653,0.023,0,0.026,0.068,0,0.001,0,0,0.036,0,0.011,0,0.01,0.011,0.002,0.034,0.002,0.017,0.016,0.013,0.062,0.031,0,0,0.027,0,0.004,0,0.072,0.001,0.001,0.001,0,0,0.008,0,0.004,0,0.073,0.002,0.007,0.046,0.048,0,0.027,0.004,0.025,0.002,74.863
S573,0.012,0.003,0.008,0.027,0.001,0.012,0.002,0.056,0.004,0.001,0.092,0.003,0,0.025,0.055,0.046,0.115,0.012,0.131,0.077,0.05,0,0.002,0.009,0.023,0.007,0.187,0.034,0,0,0,0,0,0,0.171,0.014,0.101,0.016,1.326,0.054,0.022,0.064,0.768,0.123,0.011,4.899,0,0,0.101,0,0,0.015,0.049,1.499,0.016,0.358,0.299,0.002,0,0,0.005,0,0,0.002,0,0,0.098,0.09,0.762,0.154,0.395,0.555,0.001,0.022,2.078,0.358,0.469,0.012,0.014,3.552,0.034,0.001,0.645,0.073,0.02,0,0.14,0.001,0.029,0.025,1.317,0,0.001,0.011,0.012,0.035,0.472,0,0,0.004,0.007,0,0,0.031,0.298,0.02,0.012,0.197,0.005,0.056,0.277,0.227,0.022,0.018,0.062,0,0.001,0.047,0.001,0.049,0.551,0,0.002,0.003,0.275,0.008,0,0.015,0.031,0,0,0,0,0.017,0,0.006,0,0.006,0.003,0.001,0.014,0.001,0.007,0.006,0.006,0.023,0.017,0,0.001,0.01,0.001,0,0,0.034,0.001,0,0.001,0,0,0.005,0,0.002,0,0.046,0.002,0.005,0.025,0.03,0,0.011,0.002,0.015,0.002,24.808
S564,0.039,0.009,0.036,0.135,0.005,0.07,0.011,0.315,0.019,0.005,0.196,0.018,0,0.109,0.304,0.265,0.677,0.07,0.711,0.433,0.25,0,0.008,0.05,0.114,0.041,0.982,0.189,0.001,0,0,0.001,0,0,0.789,0.069,0.468,0.075,6.835,0.289,0.105,0.354,4.155,0.664,0.041,26.353,0.003,0.001,0.415,0.001,0,0.084,0.153,7.105,0.072,1.78,1.333,0.012,0,0.003,0.082,0.016,0,0.017,0,0,0.487,0.406,3.724,0.717,1.856,2.646,0.011,0.101,10.482,1.798,2.318,0.055,0.07,18.106,0.176,0.013,3.207,0.372,0.105,0.001,0.619,0.001,0.129,0.116,6.057,0,0.006,0.043,0.111,0.15,2.125,0,0,0.022,0.035,0,0,0.167,1.528,0.102,0.063,0.914,0.03,0.264,1.436,1.154,0.114,0.083,0.304,0.001,0.01,0.239,0.007,0.232,2.682,0.004,0.011,0.016,1.328,0.041,0,0.089,0.155,0,0.001,0,0.001,0.083,0,0.035,0,0.031,0.028,0.007,0.081,0.006,0.038,0.041,0.031,0.153,0.076,0.001,0.001,0.064,0,0.01,0,0.151,0,0,0.005,0.001,0,0.007,0.002,0.006,0.001,0.067,0.006,0.01,0.046,0.043,0,0.019,0.003,0.022,0.001,124.46
S572,0.019,0.004,0.014,0.056,0.003,0.027,0.004,0.122,0.007,0.002,0.126,0.008,0,0.046,0.13,0.119,0.301,0.03,0.32,0.2,0.119,0,0.003,0.023,0.053,0.018,0.446,0.084,0,0,0,0,0,0,0.363,0.031,0.228,0.034,2.949,0.119,0.051,0.163,1.803,0.298,0.035,11.779,0.001,0.001,0.178,0,0,0.001,0.073,2.928,0.029,0.758,0.581,0.003,0,0,0.025,0,0,0.007,0,0,0.205,0.134,1.59,0.278,0.77,1.083,0.006,0.041,4.518,0.785,1.022,0.021,0.03,8.211,0.081,0.01,1.375,0.17,0.052,0,0.215,0,0.051,0.044,2.38,0,0.001,0.016,0.034,0.064,0.779,0,0,0.011,0.013,0,0,0.001,0.511,0.035,0.024,0.321,0.011,0.104,0.54,0.456,0.039,0.033,0.108,0,0.004,0.092,0.003,0.085,1.009,0.001,0.004,0.006,0.48,0.016,0,0.032,0.053,0,0,0,0,0.029,0,0.012,0,0.011,0.01,0.002,0.028,0.002,0.013,0.015,0.01,0.043,0.029,0,0,0.023,0.001,0.003,0,0.049,0.001,0,0.002,0,0,0.003,0,0.001,0,0.028,0,0.002,0.019,0.019,0,0.009,0.001,0.01,0.002,53.064
S568,0.022,0.007,0.021,0.076,0.006,0.048,0.007,0.181,0.011,0.003,0.154,0.013,0,0.057,0.128,0.122,0.271,0.031,0.334,0.205,0.12,0,0.003,0.024,0.051,0.019,0.372,0.081,0.001,0,0,0,0,0,0.318,0.022,0.181,0.037,2.54,0.105,0.036,0.116,1.435,0.212,0.009,9.215,0.001,0,0.211,0,0,0.032,0.087,3.253,0.034,0.703,0.692,0.006,0,0,0.04,0.006,0,0.009,0,0,0.305,0.296,1.701,0.406,0.966,1.329,0.006,0.049,5.001,0.785,1.107,0.029,0.03,7.832,0.068,0.009,1.499,0.168,0.043,0,0.512,0,0.082,0.07,3.343,0,0,0.031,0.046,0.077,1.381,0,0,0.019,0.021,0,0,0.234,1.675,0.094,0.039,0.651,0.022,0.171,1.451,0.816,0.103,0.05,0.316,0,0.007,0.192,0.004,0.194,2.251,0.002,0.005,0.007,1.329,0.021,0,0.187,0.162,0,0.001,0,0.002,0.092,0,0.058,0,0.072,0.052,0.019,0.175,0.012,0.075,0.085,0.076,0.373,0.178,0.003,0.002,0.127,0.001,0.031,0,0.357,0.001,0.002,0.014,0.004,0,0.008,0.003,0.012,0.003,0.082,0.013,0.02,0.077,0.053,0,0.02,0.003,0.023,0.002,60.994
S570,0.033,0.007,0.028,0.133,0.006,0.064,0.011,0.299,0.018,0.005,0.194,0.018,0,0.129,0.374,0.328,0.82,0.079,0.987,0.625,0.366,0,0.009,0.067,0.157,0.051,1.376,0.245,0.001,0,0,0,0,0,1.271,0.138,0.721,0.006,10.123,0.466,0.162,0.55,6.105,0.965,0.043,39.46,0.004,0.005,0.688,0.002,0,0.136,0.322,11.303,0.118,2.685,2.246,0.017,0,0,0.011,0.024,0,0.027,0,0.001,0.685,0.805,5.486,1.013,2.817,3.663,0.024,0.134,16.171,2.663,3.389,0.092,0.096,26.728,0.245,0.018,4.423,0.561,0.161,0,0.904,0,0.19,0.163,8.719,0,0.007,0.057,0.095,0.21,3.014,0,0,0.03,0.05,0,0,0.353,2.613,0.165,0.094,1.374,0.047,0.401,1.996,1.711,0.18,0.127,0.471,0,0.017,0.342,0.011,0.356,3.914,0.005,0.016,0.022,2.002,0.055,0,0.359,0.257,0,0.001,0,0.008,0.144,0,0.099,0,0.192,0.071,0.031,0.157,0.01,0.048,0.088,0.037,0.159,0.285,0.005,0.001,0.106,0.001,0.015,0,0.219,0.001,0.006,0.032,0.008,0,0.016,0.005,0.014,0.001,0.156,0.011,0.018,0.098,0.107,0,0.037,0.007,0.05,0.002,185.788
S238,0.025,0.009,0.025,0.062,0.004,0.039,0.006,0.185,0.011,0.003,0.897,0.025,0,0.082,0.217,0.173,0.521,0.039,0.684,0.399,0.243,0.001,0.005,0.047,0.105,0.029,1.526,0.142,0.002,0.017,0,0.001,0,0,3.108,0.135,1.758,0.194,23.715,0.706,0.245,1.125,13.548,1.643,0.103,81.59,0.003,0.002,2.559,0.004,0,0.277,1.115,38.077,0.386,7.203,8.002,0.049,0.008,0.02,0.243,0.002,0,0.001,0,0.001,4.09,2.612,19.14,5.439,13.632,18.4,0.058,0.542,60.369,8.541,13.323,0.337,0.295,79.837,0.594,0.103,19.507,1.601,0.412,0.002,5.192,0.001,1.127,0.958,49.695,0.001,0.014,0.361,0.341,1.16,16.926,0.001,0,0.187,0.302,0.001,0,1.126,10.818,0.755,0.504,7.036,0.225,1.884,7.447,5.571,0.903,0.658,2.066,0.008,0.08,1.41,0.036,1.674,16.787,0.024,0.056,0.075,9.033,0.238,0.001,0.433,1.129,0.002,0.001,0.002,0.017,0.579,0.002,0.214,0,0.142,0.159,0.038,0.352,0.033,0.158,0.203,0.106,0.414,0.299,0.019,0.007,0.294,0.003,0.029,0.001,0.424,0.003,0.003,0.026,0.008,0,0.004,0.004,0.006,0.001,0.016,0.005,0.008,0.013,0.01,0,0,0.001,0.001,0.001,590.037
S430,0.008,0.005,0.01,0.029,0.002,0.024,0.004,0.119,0.006,0.001,0.874,0.014,0,0.054,0.138,0.116,0.285,0.024,0.376,0.223,0.138,0,0.004,0.025,0.059,0.018,0.552,0.089,0,0,0,0.001,0,0,0.842,0.063,0.403,0.059,5.98,0.212,0.07,0.237,3.076,0.416,0.032,20.112,0.001,0.003,0.679,0,0,0.003,0.284,9.817,0.099,1.931,2.073,0.012,0.009,0.002,0.044,0.001,0,0.025,0,0,1.15,0.706,5.108,1.493,3.451,5.163,0.006,0.141,16.363,2.297,3.367,0.076,0.076,22.304,0.156,0.028,5.384,0.431,0.101,0,1.56,0,0.315,0.248,11.977,0,0.016,0.105,0.056,0.286,5.05,0,0,0.053,0.085,0,0,0.34,3.249,0.228,0.141,2.118,0.07,0.543,2.204,1.677,0.261,0.175,0.605,0.003,0.028,0.408,0.009,0.486,4.978,0.007,0.014,0.021,2.717,0.065,0.001,0.134,0.333,0.002,0.002,0.001,0.005,0.175,0,0.062,0,0.043,0.049,0.011,0.116,0.011,0.052,0.067,0.036,0.14,0.101,0.005,0.002,0.098,0.001,0.009,0,0.156,0.001,0.001,0.008,0.001,0,0.002,0.002,0.003,0.001,0.009,0.003,0.005,0.008,0.005,0,0,0,0.001,0.002,159.244
S431,0.298,0.039,0.211,0.173,0.012,0.126,0.027,0.626,0.039,0.009,0.541,0.052,0.001,0.371,0.887,0.639,1.623,0.122,3.043,2.068,1.328,0.003,0.022,0.196,0.479,0.113,3.688,0.555,0.008,0,0,0.005,0,0,4.146,0.473,2.3,0.337,23.471,1.179,0.421,1.606,12.459,1.63,0.174,75.164,0.007,0.037,3.407,0.014,0.001,0.006,1.583,39.609,0.411,8.03,9.301,0.108,0.007,0.018,0.263,0.002,0.001,0.104,0,0.001,3.872,2.285,20.134,5.071,12.272,16.755,0.084,0.568,59.989,8.597,12.845,0.085,0.272,81.443,0.562,0.022,18.36,1.504,0.374,0.001,4.975,0.002,1.029,0.804,42.404,0,0.011,0.335,0.222,0.903,16.331,0.001,0,0.174,0.258,0,0,1.032,10.864,0.715,0.493,7.37,0.233,1.872,9.128,6.595,0.787,0.585,2.258,0.009,0.1,1.58,0.034,1.729,18.851,0.023,0.054,0.071,9.919,0.223,0.001,0.403,1.09,0.009,0.003,0.001,0.013,0.59,0,0.185,0,0.175,0.212,0.054,0.656,0.052,0.292,0.353,0.224,0.957,0.511,0.013,0.008,0.508,0.003,0.078,0.001,0.985,0.003,0.003,0.03,0.008,0,0.01,0.011,0.027,0.007,0.06,0.018,0.03,0.05,0.029,0,0.001,0.001,0.002,0.001,598.311
S566,0.051,0.017,0.055,0.214,0.009,0.13,0.018,0.534,0.031,0.009,0.345,0.034,0,0.159,0.321,0.298,0.717,0.082,0.843,0.556,0.328,0.001,0.008,0.059,0.129,0.044,1.112,0.199,0.002,0,0,0.002,0,0,1.14,0.081,0.67,0.004,8.818,0.31,0.108,0.343,5.133,0.694,0.043,30.605,0.002,0.01,1.088,0.002,0,0.115,0.472,15.743,0.001,2.618,3.489,0.016,0.001,0.004,0.002,0.029,0,0.038,0,0,1.415,0.614,6.641,1.905,4.067,5.862,0.01,0.165,20.055,2.909,3.878,0.102,0.087,28.654,0.196,0.013,6.341,0.575,0.129,0,2.332,0,0.42,0.323,14.499,0.001,0.006,0.154,0.298,0.211,6.89,0.001,0,0.075,0.111,0,0,0.49,5.066,0.247,0.146,2.703,0.088,0.671,7.761,3.521,0.281,0.173,1.458,0.001,0.031,0.976,0.011,0.802,12.023,0.007,0.015,0.02,6.65,0.066,0.001,0.262,0.462,0.026,0.001,0,0.004,0.26,0,0.089,0,0.242,0.231,0.086,1.494,0.088,0.584,0.615,0.644,2.985,1.203,0,0,1.02,0,0.29,0,3.218,0.001,0.004,0.059,0.013,0,0.047,0.046,0.107,0.031,0.373,0.128,0.176,0.362,0.189,0.002,0.016,0.009,0.025,0.002,245.43
S567,0.02,0.007,0.02,0.272,0.017,0.292,0.026,1.725,0.062,0.009,0.604,0.113,0,1.337,3.998,2.967,7.755,0.518,13.099,8.477,5.338,0.013,0.091,0.823,1.992,0.507,15.818,2.615,0.035,0.074,0,2.468,0.001,0.001,12.703,1.815,7.888,1.351,71.483,5.244,1.645,5.924,41.929,6.369,0.587,249.504,0.034,0.19,7.904,0.048,0.001,1.617,4.006,103.141,1.199,23.314,23.275,0.292,0.01,0.07,0.194,0.002,0,0.204,0,0.001,7.214,6.395,45.559,10.429,27.469,37.895,0.052,1.187,147.332,21.474,31.579,0.813,0.703,225.486,1.529,0.137,39.742,4.095,1.063,0.005,8.582,0.001,1.938,1.546,86.595,0.001,0.005,0.678,2.436,1.893,30.84,0.002,0,0.343,0.474,0.001,0.001,1.706,20.076,1.337,1.009,14.437,0.478,4.082,20.897,15.819,1.425,1.2,4.56,0.015,0.136,3.687,0.074,3.568,41.252,0.047,0.127,0.167,19.737,0.502,0.001,0.629,1.945,0.001,0.002,0.001,0.013,1.124,0.001,0.287,0,0.306,0.418,0.108,1.274,0.105,0.629,0.668,0.448,2.017,0.95,0.029,0.013,0.996,0.005,0.16,0.001,1.879,0.006,0.004,0.061,0.019,0,0.019,0.021,0.047,0.013,0.11,0.037,0.053,0.084,0.063,0,0.006,0.002,0.007,0.001,1559.432
S569,0.03,0.01,0.029,0.11,0.005,0.063,0.009,0.249,0.015,0.004,0.163,0.015,0,0.071,0.148,0.139,0.336,0.04,0.366,0.245,0.15,0,0.003,0.029,0.063,0.02,0.496,0.093,0,0,0,0.001,0,0,0.482,0.042,0.283,0.002,3.571,0.129,0.047,0.151,2.112,0.296,0.023,12.596,0.001,0.001,0.429,0,0,0.047,0.187,6.018,0.053,1.094,1.283,0.008,0,0,0.003,0.012,0,0.018,0,0,0.519,0.33,2.418,0.747,1.649,2.283,0.008,0.063,8.246,1.117,1.632,0.036,0.036,11.124,0.078,0.01,2.459,0.215,0.051,0,0.957,0.001,0.172,0.133,5.595,0,0.003,0.067,0.135,0.118,2.748,0,0,0.036,0.047,0,0,0.002,1.969,0.095,0.06,1.059,0.033,0.268,2.995,1.359,0.103,0.074,0.555,0,0.009,0.382,0.005,0.326,4.631,0.002,0.006,0.008,2.624,0.029,0,0.086,0.179,0.003,0.001,0,0,0.103,0,0.03,0,0.074,0.086,0.031,0.549,0.035,0.223,0.234,0.244,1.143,0.43,0,0.001,0.387,0,0.106,0,1.256,0.001,0.001,0.019,0.004,0,0.028,0.015,0.044,0.011,0.285,0.053,0.081,0.217,0.161,0.001,0.052,0.012,0.066,0.002,97.673
S576,0.006,0.002,0.005,0.02,0.001,0.013,0.002,0.058,0.004,0.001,0.363,0.014,0,0.029,0.074,0.06,0.194,0.013,0.269,0.151,0.09,0,0.002,0.022,0.044,0.01,0.744,0.054,0,0.006,0,0.001,0.016,0.005,1.688,0.067,0.914,0.005,14.584,0.285,0.118,0.405,8.055,0.996,0.059,53.7,0.001,0.006,1.15,0.001,0,0.096,0.446,20.025,0.182,4.187,3.837,0.016,0.004,0.008,0.007,0.001,0,0.055,0,0,1.569,0.918,10.081,2.308,5.906,8.087,0.021,0.254,28.235,5.049,6.275,0.158,0.166,43.423,0.352,0.058,9.05,0.81,0.24,0.001,1.778,0.001,0.422,0.353,19.548,0,0.01,0.146,0.254,0.471,6.69,0,0,0.091,0.104,0,0,0.383,3.764,0.28,0.184,2.752,0.091,0.8,3.265,2.828,0.319,0.257,0.742,0.002,0.027,0.592,0.019,0.623,6.982,0.011,0.029,0.04,3.341,0.106,0,0.152,0.383,0.002,0.002,0,0.005,0.203,0,0.067,0,0.048,0.051,0.012,0.114,0.01,0.058,0.066,0.035,0.152,0.096,0.006,0.003,0.093,0.001,0.011,0.001,0.143,0.001,0.001,0.008,0.002,0,0.004,0.001,0.002,0,0.029,0.003,0.004,0.021,0.02,0,0.006,0.002,0.01,0.001,295.271
S577,0.009,0.005,0.011,0.039,0.004,0.03,0.005,0.14,0.008,0.002,0.997,0.029,0,0.08,0.212,0.168,0.532,0.034,0.786,0.448,0.273,0,0.005,0.056,0.116,0.025,2.218,0.152,0.001,0.018,0,0.002,0.001,0,5.851,0.188,3.174,0.343,49.033,0.89,0.368,1.749,26.904,2.987,0.164,172.445,0.003,0.005,4.148,0.001,0.001,0.429,1.629,68.81,0.606,14.376,13.255,0.059,0.01,0.022,0.27,0.224,0,0.152,0.001,0,6.847,5.893,34.474,8.56,21.482,30.04,0.057,0.934,97.402,17.194,21.668,0.511,0.522,149.251,1.187,0.04,30.316,2.884,0.771,0.004,6.751,0.001,1.655,1.403,73.163,0.001,0.071,0.488,0.291,1.753,24.514,0.001,0,0.257,0.425,0.001,0.001,1.542,14.587,1.099,0.783,10.361,0.329,2.999,12.008,10.035,1.312,1.044,2.843,0.015,0.13,2.158,0.063,2.349,26.082,0.037,0.098,0.137,12.593,0.39,0.001,0.607,1.52,0.007,0.003,0.002,0.021,0.783,0.002,0.258,0,0.179,0.192,0.047,0.431,0.04,0.208,0.25,0.13,0.545,0.356,0.022,0.009,0.349,0.003,0.041,0.002,0.506,0.004,0.004,0.03,0.009,0,0.004,0.004,0.008,0.003,0.017,0.006,0.008,0.014,0.01,0,0.001,0.001,0.002,0.001,1024.95
S584,0.015,0.003,0.009,0.032,0.001,0.014,0.003,0.061,0.004,0.001,0.113,0.003,0,0.015,0.047,0.045,0.115,0.012,0.104,0.063,0.034,0,0.001,0.008,0.018,0.007,0.151,0.031,0,0,0,0,0,0,0.112,0.01,0.062,0.016,0.9,0.049,0.016,0.053,0.559,0.109,0.009,3.752,0,0,0.05,0,0,0.011,0.019,0.84,0.01,0.233,0.171,0.002,0,0,0.003,0,0,0.003,0,0,0.057,0.035,0.434,0.083,0.224,0.288,0.004,0.012,1.154,0.228,0.269,0.007,0.009,2.214,0.023,0.001,0.347,0.042,0.014,0,0.079,0,0.015,0.013,0.693,0,0,0.005,0.012,0.015,0.245,0,0,0,0.005,0,0,0.038,0.259,0.016,0.008,0.115,0.004,0.033,0.168,0.131,0.017,0.01,0.047,0,0.001,0.027,0.001,0.03,0.321,0,0.001,0.002,0.192,0.004,0,0.03,0.026,0,0,0,0,0.015,0,0.009,0,0.016,0.008,0.003,0.024,0.002,0.007,0.014,0.007,0.027,0.03,0.001,0.001,0.016,0,0.003,0,0.035,0,0,0.003,0,0,0.001,0.001,0.001,0,0.004,0.001,0.001,0.003,0.002,0,0,0,0,0.001,16.157
S435,0.011,0.004,0.01,0.09,0.006,0.083,0.009,0.473,0.019,0.003,0.486,0.042,0,0.307,1.045,0.847,2.197,0.15,3.216,2.062,1.204,0.004,0.029,0.225,0.53,0.149,4.058,0.704,0.01,0,0,0.004,0,0,3.293,0.358,1.871,0.172,20.887,1.238,0.4,1.484,12.223,2,0.217,70.777,0.01,0.004,1.924,0.009,0,0.409,0.874,25.91,0.283,6.485,5.799,0.067,0.004,0.017,0.039,0.084,0,0.062,0,0,2.029,2.186,12.997,2.972,7.083,10.545,0.07,0.348,36.414,6.299,8.192,0.186,0.222,58.501,0.497,0.015,10.822,1.051,0.322,0.002,2.186,0,0.53,0.456,24.363,0.001,0.012,0.169,0.189,0.52,8.19,0,0,0.101,0.139,0,0,0.446,4.832,0.342,0.247,3.528,0.111,1.063,4.952,4.022,0.389,0.328,1.071,0.001,0.045,0.883,0.023,0.849,9.973,0.014,0.037,0.047,4.726,0.134,0.001,0.161,0.504,0.004,0.001,0,0.006,0.261,0,0.074,0,0.062,0.084,0.021,0.236,0.021,0.126,0.129,0.087,0.393,0.173,0.006,0.004,0.196,0.002,0.029,0,0.347,0.002,0.001,0.013,0.004,0,0.003,0.003,0.008,0.002,0.017,0.007,0.01,0.015,0.01,0,0,0,0.001,0.001,413.582
S437,0.04,0.009,0.031,0.084,0.007,0.061,0.079,0.307,0.016,0.004,0.487,0.029,0,0.133,0.399,0.357,0.944,0.072,1.098,0.68,0.356,0.001,0.011,0.084,0.185,0.057,1.757,0.28,0.004,0,0,0.001,0,0,2.186,0.12,1.196,0.074,18.66,0.638,0.214,0.799,10.866,1.534,0.093,66.458,0.004,0.003,1.319,0.001,0,0.183,0.524,23.915,0.209,4.907,4.461,0.026,0.013,0.006,0.062,0.084,0,0.063,0,0,1.735,1.923,12.109,2.604,6.779,9.441,0.051,0.316,31.485,6.166,7.133,0.167,0.196,50.692,0.461,0.063,9.75,0.968,0.28,0.002,2.245,0,0.488,0.41,22.153,0.001,0.005,0.164,0.417,0.488,7.851,0.001,0,0.099,0.126,0,0,0.478,4.504,0.325,0.232,3.244,0.096,0.932,3.793,3.312,0.375,0.306,0.884,0.001,0.023,0.661,0.021,0.714,8.093,0.012,0.032,0.044,3.902,0.116,0,0.182,0.465,0.001,0.001,0.001,0.007,0.241,0,0.076,0,0.052,0.062,0.015,0.166,0.014,0.079,0.093,0.053,0.235,0.13,0.006,0.003,0.135,0.001,0.02,0.001,0.233,0.001,0.001,0.009,0.002,0,0.002,0.002,0.006,0.003,0.015,0.006,0.008,0.014,0.009,0,0,0,0.001,0.002,357.42
S565,0.018,0.004,0.011,0.089,0.007,0.059,0.007,0.323,0.015,0.003,0.258,0.021,0,0.155,0.538,0.471,1.251,0.097,1.522,0.949,0.545,0.002,0.015,0.101,0.241,0.077,2.117,0.373,0.004,0,0,0.232,0,0.007,2.098,0.194,1.153,0.096,13.786,0.784,0.244,0.936,8.125,1.302,0.082,46.86,0.006,0.02,1.31,0.005,0,0.229,0.612,18.02,0.198,4.26,3.936,0.04,0.005,0.009,0.039,0.062,0,0.05,0,0,1.407,1.167,8.537,2.127,5.544,7.744,0.046,0.249,25.59,4.291,5.573,0.159,0.147,40.372,0.329,0.019,7.555,0.772,0.215,0.002,1.575,0,0.396,0.332,17.564,0,0.001,0.121,0.104,0.366,6.038,0,0,0.068,0.106,0,0,0.348,3.76,0.268,0.202,2.774,0.089,0.781,3.754,2.944,0.3,0.249,0.832,0.001,0.029,0.646,0.017,0.657,7.496,0.01,0.027,0.035,3.626,0.101,0,0.126,0.385,0.002,0.001,0.001,0.004,0.202,0.001,0.058,0,0.05,0.068,0.017,0.186,0.017,0.097,0.102,0.068,0.291,0.143,0.005,0.003,0.156,0.001,0.024,0.001,0.288,0.001,0.001,0.01,0.003,0,0.006,0.003,0.01,0.002,0.086,0.008,0.013,0.049,0.052,0,0.012,0.005,0.029,0.002,284.032
